trtid10,trtid00,placefp10,cbsa10,metdiv10,ccflag10,changetype,VD01,VD02,VD03,VD04,VD05,VD06,VD07,VD08,VD09,VD10,VD11,VD12,VD13,VD14,VD15,VD16,VD17,VD18,VD19,VD20,VD21,VD22,VD23,VD24,VD25,VD26,VD27,VD28,VD29,VD30,VD31,VD32,VD33,VD34,VD35,VD36,VD37,VD38,VD39,VD40,VD41,VD42,VD43,VD44,VD45,VD46,VD47,VD48,VD49
13127000600,13127000401,23200,15260,99999,0,1,4870.105203,2405.051956,164.0037505,160.0043698,165.0043526,105.0026666,61.00137632,22.0004129,32.00051612,84.00156557,162.0034408,174.0036301,167.0044386,200.0046107,173.0045247,169.0033892,128.0028215,60.00094622,79.00115267,40.00053333,54.00118708,100.0009806,55.00080859,33.00027526,18.00020645,2465.053247,159.0033892,157.0043354,142.0040602,88.00247738,51.00130751,30.00061935,31.00063655,63.00163438,154.0033032,169.0033892,204.005144,179.0050236,156.0045763,162.003458,150.0030795,51.00082579,89.00130751,47.00077418,76.00077418,120.001015,102.0011183,59.00056773,26.0004301
13127000700,13127000501,23200,15260,99999,0,4,7224,3326,279,335,315,168,95,47,52,119,229,198,251,240,207,201,141,42,69,42,56,98,77,39,26,3898,276,308,275,195,105,46,46,137,273,231,281,302,256,207,166,67,114,58,73,157,127,96,102
13127000800,13127000700,11560,15260,99999,1,4,4137,2032,171,159,160,106,91,46,35,96,167,150,175,162,128,107,71,38,24,27,24,38,35,12,10,2105,188,187,159,97,66,35,35,89,142,131,181,136,114,104,98,26,40,26,49,61,53,41,47
13127000900,13127000900,11560,15260,99999,1,1,4263,2131,184,186,159,122,70,28,36,98,195,145,154,168,135,124,70,28,37,29,39,59,21,27,17,2132,169,154,152,75,77,44,36,95,151,123,162,158,132,125,99,32,42,21,42,77,75,43,48
13127001000,13127000401,99999,15260,99999,0,1,6148.09817,3040.048518,176.0035106,177.0040755,232.0040677,140.0024978,72.00128588,32.00039164,28.00048414,78.00146165,165.0032135,177.0033841,210.004152,249.004301,237.0042108,251.0031635,199.0026248,68.00088536,92.00107791,62.00050299,83.00110806,112.0009169,106.000751,63.00025663,31.00019428,3108.049652,159.0031759,209.0040444,187.0038005,109.0023107,68.00121631,33.00057939,25.00059274,72.001524,173.0030885,187.0031803,257.0047878,268.0046737,249.0042537,281.003219,178.0028643,48.00077126,89.00121631,70.00072019,84.00072535,131.0009456,124.001035,55.00052901,52.00039812
13165960200,13251970600,99999,99999,99999,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13179010101,13179010100,99999,25980,99999,0,3,4546.606023,2905.844423,301.1611391,216.6849245,142.8540865,52.88348395,301.1611391,269.2250092,245.5304612,473.5475608,412.4224949,252.0550469,157.9636534,59.06467038,18.20016006,2.060395478,0.343399246,0.343399246,0,0,0.343399246,0,0,0,0,1640.761599,280.2137851,203.2923539,121.9067325,41.55130882,63.18546134,63.18546134,54.60048018,174.7902164,262.7004235,184.7487946,118.8161393,43.61170429,16.82656307,4.120790957,2.060395478,1.030197739,1.373596986,1.030197739,0.343399246,0,1.373596986,0,0
13179010102,13179010300,31068,25980,99999,1,3,4371.245079,2793.738493,289.543986,208.3284593,137.3469731,50.84667906,289.5358246,258.8311347,236.0519417,455.2683016,396.5071163,242.3303505,151.8721613,56.79107382,17.50328351,1.984453804,0.332229488,0.331054247,0.00076173,0.00034822,0.330858374,0.000827021,0.000435274,0.000217637,2.17637E-05,1577.506586,269.4042821,195.4528402,117.2084662,39.95253221,60.74944778,60.74777198,52.49411535,168.0465921,252.5653052,177.6234864,114.2377923,41.93522316,16.18274459,3.965338358,1.983583255,0.991116952,1.321757689,0.99098637,0.330727792,0.000805258,1.321083014,0.000239401,0.00034822
13179010103,13179010100,99999,25980,99999,0,3,4322.337539,2762.509082,286.3058928,205.9966002,135.8075843,50.27492303,286.3058928,255.9450627,233.4192855,450.1890835,392.0791075,239.6220357,150.171848,56.15121274,17.30240858,1.958763235,0.326460539,0.326460539,0,0,0.326460539,0,0,0,0,1559.828456,266.3918,193.2646392,115.8934914,39.50172524,60.06873921,60.06873921,51.90722573,166.1684144,249.7423125,175.6357701,112.9553466,41.46048847,15.99656642,3.91752647,1.958763235,0.979381617,1.305842157,0.979381617,0.326460539,0,1.305842157,0,0
13179010202,13179010400,38964,25980,99999,1,1,4632.537888,2303.792051,251.3016603,213.2627456,226.2358412,92.13167233,79.07484865,65.05820215,55.07339224,197.1833127,277.3065377,184.2781229,177.261368,171.2166079,107.1388936,82.08747818,45.06846853,23.01356521,15.0249294,4.010969336,14.01045943,7.027858891,9.01610533,7.005396356,1.003615423,2328.745837,237.2711313,212.2619717,209.242171,104.1408431,89.08969971,59.0544642,51.06714729,160.173736,230.2511859,211.2340236,206.2704814,181.2100262,127.1431194,81.09518014,61.07463769,12.02819785,29.02330225,10.0207206,12.01427111,19.02944951,11.02051039,4.017679188,11.01188772
13179010204,13179010204,80256,25980,99999,0,1,3322,1643,184,170,124,69,41,48,56,140,169,154,134,127,68,52,33,11,14,7,6,18,9,7,2,1679,214,170,133,79,67,36,37,117,164,137,138,114,84,60,41,11,6,12,13,16,16,8,6
13179010205,13179010201,38964,25980,99999,1,3,5585,2726.333103,326.3377042,295.5026455,255.6740281,150.320911,85.43880837,36.61663216,50.74936738,147.7513228,258.8860133,220.34219,226.7661606,205.5670577,172.8048079,106.6379112,61.67011732,26.98067633,22.48389694,10.27835289,21.19910283,24.41108811,12.84794111,6.423970554,0.642397055,2858.666897,292.2906602,291.0058661,256.9588222,164.4536462,107.9227053,58.45813205,53.96135266,154.8176904,238.3293076,238.3293076,274.3035427,219.0573959,173.447205,107.9227053,80.94202899,20.55670577,35.33183805,16.70232344,17.3447205,23.76869105,15.41752933,7.06636761,10.27835289
13179010206,13179010201,38964,25980,99999,1,3,3108.810786,1517.574531,181.6512399,164.4873432,142.31731,83.67399632,47.55829705,20.38212731,28.24891329,82.24367159,144.1052159,122.650345,126.2261568,114.4259779,96.18933765,59.35847602,34.32779336,15.0184096,12.51534133,5.721298893,11.80017897,13.58808487,7.151623617,3.575811808,0.357581181,1591.236255,162.6994373,161.9842749,143.0324723,91.54078229,60.07363838,32.53988746,30.03681919,86.17706458,132.6626181,132.6626181,152.6871642,121.9351827,96.54691883,60.07363838,45.05522879,11.44259779,19.66696495,9.297110702,9.654691883,13.23050369,8.58194834,3.933392989,5.721298893
13179010207,13179010202,38964,25980,99999,1,3,4496.4237,2254.82238,280.3114038,266.0926624,216.6133312,104.87121,53.42480111,36.76319456,42.14960445,149.4846116,274.439589,258.7354976,214.1498168,154.3765648,93.60704507,48.52634193,29.89850637,7.355467572,5.393481536,2.450785349,2.453614008,6.371080163,4.411922787,1.471772393,1.470075197,2241.60132,250.9115971,250.9045254,223.9574841,99.4853658,63.22624531,44.11045902,40.67868066,148.9842148,235.7217629,252.8639657,236.2049049,148.0102934,100.4717333,60.28439772,32.84261688,9.802009932,8.826957099,7.351790315,6.372494493,10.29392077,4.902419296,2.940716126,2.45276541
13179010208,13179010203,38964,25980,99999,1,3,4676.827253,2345.295062,291.5689579,276.7866157,225.3032857,109.0834913,55.56121751,38.23019553,43.83729088,155.4694618,285.4521266,269.1405765,222.754606,160.5668212,97.35956462,50.4638581,31.09389237,7.646039106,5.607095345,2.548679702,2.548679702,6.626567226,4.587623464,1.529207821,1.529207821,2331.532192,260.9848015,260.9848015,232.9493248,103.4763959,65.75593632,45.87623464,42.30808306,154.9597259,245.1829873,263.0237453,245.6927233,153.940254,104.4958678,62.69752067,34.15230801,10.19471881,9.175246928,7.646039106,6.626567226,10.70445475,5.097359404,3.058415643,2.548679702
13179010300,13179010400,38964,25980,99999,1,1,7079.646705,3464.624979,325.8375925,281.9849745,255.0957778,163.4141569,102.6359163,67.76627567,73.74806497,266.044336,397.5677661,273.0269712,320.847537,261.0768921,191.3166867,148.4672771,101.6397951,33.87689434,43.84418077,24.90910394,36.86390789,46.83254427,26.90438365,12.95328753,7.970656771,3615.021726,312.8795801,288.9632225,273.0239339,171.3925759,119.5763884,91.66710893,85.69780663,233.1608629,306.8961034,278.984799,310.8876753,270.0423201,220.2072379,158.4281513,122.563402,38.86323744,68.74720995,42.84400976,44.83321472,70.74080223,45.83338572,28.89730096,29.89139721
13179010400,13179010400,38964,25980,99999,1,1,6557.565026,3304.465895,314.9804235,245.8730292,263.7517823,149.4994762,105.3032544,89.18216606,104.1916784,237.8183377,343.2340326,266.8188635,286.9866921,276.7631214,182.5778124,134.4550449,105.2993376,26.10803381,44.13031295,18.08046167,22.12333901,44.14194945,27.07996477,11.0403359,5.026444788,3253.099132,289.9529254,261.8855045,257.8271017,177.5048246,124.3517382,71.29174118,93.24828926,203.7214825,269.9479936,210.8934898,290.9442301,277.7971118,191.6820438,133.4947507,120.3670357,43.1118361,44.22728394,32.13744035,23.1534525,48.23137274,35.14632536,29.08588808,23.09526996
13179010501,13179010500,99999,25980,99999,0,3,3328,1660.917201,107.6608237,128.0547242,126.1576172,87.26692319,39.36497079,18.02251675,12.80547242,41.73635457,94.38107453,120.4662961,135.1688756,145.6029642,113.3521448,115.2492518,107.6608237,35.57075673,40.3135243,34.14792646,37.46786376,55.4903805,32.72509619,22.29100755,9.959811885,1667.082799,96.75245832,114.7749751,129.0032778,69.7186832,36.04503349,18.02251675,14.70257945,51.69616645,94.85535129,115.7235286,141.3344734,145.6029642,135.6431523,105.7637167,94.85535129,31.30226593,50.74761294,29.4051589,33.67364971,51.2218897,52.17044321,29.87943566,24.18811458
13179010502,13179010500,99999,25980,99999,0,3,3689,1841.082799,119.3391763,141.9452758,139.8423828,96.73307681,43.63502921,19.97748325,14.19452758,46.26364543,104.6189255,133.5337039,149.8311244,161.3970358,125.6478552,127.7507482,119.3391763,39.42924327,44.6864757,37.85207354,41.53213624,61.5096195,36.27490381,24.70899245,11.04018811,1847.917201,107.2475417,127.2250249,142.9967222,77.2813168,39.95496651,19.97748325,16.29742055,57.30383355,105.1446487,128.2764714,156.6655266,161.3970358,150.3568477,117.2362833,105.1446487,34.69773407,56.25238706,32.5948411,37.32635029,56.7781103,57.82955679,33.12056434,26.81188542
13179010600,13179010600,99999,25980,99999,0,1,1894,922,55,90,99,49,27,16,11,31,45,62,59,68,70,59,46,18,26,11,16,25,20,11,8,972,56,69,108,53,23,9,9,20,50,59,78,78,80,69,51,10,22,20,21,29,21,10,27
13183970100,13183980100,99999,25980,99999,0,3,6050,3095,341,295,244,145,108,85,71,203,324,242,269,190,159,128,82,48,47,25,22,23,26,16,2,2955,323,281,212,146,132,58,72,178,242,225,259,198,153,134,91,45,40,19,38,45,35,15,14
13183970200,13183980200,99999,25980,99999,0,1,4254,2111,244,196,167,115,55,43,55,123,194,167,153,123,113,108,76,21,35,14,23,37,31,12,6,2143,225,187,174,116,81,49,37,116,172,144,161,134,136,105,62,26,27,20,35,59,35,21,21
13183980000,13183980100,99999,25980,99999,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13191110100,13183980200,99999,15260,99999,0,3,3538,1761,108,134,120,72,39,12,10,52,90,97,123,139,143,161,118,41,66,31,60,60,56,22,7,1777,107,118,111,61,31,15,18,43,93,118,118,154,131,163,130,43,73,34,36,82,57,21,20
13191110200,13191990200,99999,15260,99999,0,1,3771,1846,143,176,161,86,47,15,16,56,116,117,124,138,159,111,86,36,63,35,31,63,35,15,17,1925,119,163,159,79,58,18,28,62,125,146,135,140,166,123,99,48,49,30,34,58,44,20,22
13191110300,13191990300,99999,15260,99999,0,1,3538,1762,126,147,154,205,34,26,17,47,84,137,117,115,119,91,88,36,54,28,28,45,32,17,15,1776,112,170,140,71,38,21,23,55,97,118,137,139,120,108,112,35,55,34,28,56,34,33,40
13191980000,13191990100,99999,15260,99999,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13229960100,13001950400,99999,48180,99999,0,1,2566.99824,1262.999185,92.99992308,98.9998986,100.9999412,67.99993284,30.99998218,13.999989,15.99998709,34.00002153,86.99990769,81.99992418,86.99996163,96.99992396,96.99993334,73.00001015,78.99993408,26.99997426,32.00000702,20.00000204,28.99998877,40.99998672,24.99998321,19.99997859,10.99999421,1303.999055,77.99994207,96.99993099,89.99993063,54.99997572,41.99993886,15.99998944,9.000003147,51.99994105,82.99993261,75.99998619,93.99991509,88.99996441,86.99994521,78.99994815,83.99993869,25.99998694,43.99995806,16.00000117,39.99994311,48.99994626,41.99995293,30.99999859,24.99998555
13229960200,13229960300,99999,48180,99999,0,1,1592.993686,840.3620853,73.16118723,54.15911208,61.21036625,48.10781195,42.05748565,13.03834054,15.02268475,34.09481187,57.1356287,56.15513095,65.16543428,70.17980641,65.16543513,44.19652707,46.13611654,10.041393,15.06549498,11.03745686,15.0625753,15.06452206,13.06460997,7.024985955,9.015167769,752.6316007,47.16136775,61.18409658,60.16565644,26.11851778,24.06606792,5.027020446,8.024941512,28.08145814,49.16030606,47.15650259,73.17480926,61.19382758,51.18843343,51.17967627,45.16632211,14.05678195,19.06337106,10.04333836,12.07049238,16.1092326,17.0877831,12.06854617,14.0830512
13229960300,13229960300,99999,48180,99999,0,1,5186.266206,2457.208431,168.3903785,165.4075096,218.192451,112.5899931,60.78124411,39.85121334,23.910728,98.65184098,141.5315283,161.45062,172.3993882,187.3245911,172.3776715,203.247703,141.4946099,42.8449406,67.76226438,38.86199094,64.7620221,66.76869864,66.74481024,25.91957621,15.94265701,2729.057775,167.4207011,191.3031974,172.4037316,122.5538823,68.75583013,27.9067077,25.90437451,84.71151717,166.409762,162.422469,182.352419,201.2583999,195.2861471,186.313652,172.3407531,58.78108259,65.75558785,44.83207209,72.73443644,112.5856498,90.63816487,70.74296161,85.64427609
13229960400,13229960400,99999,48180,99999,0,1,6276,3126,223,265,269,165,76,42,35,95,218,229,257,209,222,237,163,59,84,37,59,94,49,22,17,3150,196,209,263,145,72,42,30,120,193,244,266,230,214,236,178,70,76,54,63,87,77,48,37
13251970200,13251970200,99999,99999,99999,0,1,2013,959,62,82,98,49,34,15,9,32,41,65,78,64,84,53,47,23,25,8,17,30,24,9,10,1054,66,103,108,35,32,13,16,32,50,68,78,92,70,54,54,24,18,17,32,27,26,18,21
13251970300,13251970300,99999,99999,99999,0,1,3932.534617,1888.296363,116.9564185,148.9444987,156.9415188,94.96461328,51.98063043,19.99255016,27.98957023,75.97169062,117.956046,135.9493411,149.9441262,157.9411463,131.9508311,112.9579084,84.9683382,24.9906877,34.98696279,22.99143269,41.98435534,56.97876797,41.98435534,49.98137541,28.98919774,2044.238254,118.9556735,129.9515761,164.9385389,86.96759321,62.97653302,31.98808026,16.99366764,65.97541554,103.9612609,114.9571634,141.9471062,170.9363039,124.9534385,109.9590259,118.9556735,33.98733528,45.98286538,34.98696279,50.98100292,82.96908318,85.9679657,62.97653302,81.96945567
13251970400,13251970300,99999,99999,99999,0,1,4921.465,2280.703453,195.0435701,207.0554868,218.0584659,129.0353775,63.01936451,31.00744789,34.01042704,78.02830198,113.0439425,140.0506456,152.0558592,142.0588383,167.0491561,173.0420806,110.0316535,35.00930986,44.0130338,36.00856507,44.01564057,72.02122648,58.01564057,25.01861972,14.01079944,2640.761547,165.0443149,233.0484113,202.0614451,92.03239831,63.02346085,31.01191662,41.00633071,86.02457803,170.038729,140.0428254,195.05288,212.0636794,197.0465493,150.0409634,138.0443149,41.01266141,66.01713014,45.0130338,57.01899212,110.0309087,93.03202592,68.02346085,45.03053634
13251970500,13251970500,99999,99999,99999,0,1,2544,1246,88,111,104,57,35,24,13,31,54,94,88,103,108,72,54,28,34,18,26,51,29,16,8,1298,80,91,121,56,32,13,17,43,80,70,95,88,93,80,67,25,48,24,41,48,43,24,19
13251970600,13251970600,99999,99999,99999,0,1,1963.000383,969.000184,56.0000114,81.00001451,87.00001529,51.00000925,30.00000506,21.00000195,14.00000273,37.0000074,48.00001149,49.00001325,71.00001461,82.00001539,77.00001286,62.00001101,50.00000828,16.00000243,24.00000341,14.00000224,19.00000409,32.00000555,25.00000409,15.00000487,8.000002825,994.0001992,64.00001159,51.00001266,84.00001607,46.00000847,38.00000614,6.000003117,14.00000166,34.00000643,55.00001013,54.0000112,77.00001383,74.00001665,85.00001217,85.00001071,39.00001159,18.00000331,24.00000448,14.00000341,26.00000497,35.00000808,34.00000838,18.00000614,19.00000799
13267950100,13267990100,99999,99999,99999,0,1,3278.978798,1606.989609,123.9991982,102.999334,119.9992241,83.99945684,39.99974135,18.99987714,26.99982541,49.99967669,109.9992887,114.9992564,96.99937278,119.9992241,76.99950211,106.9993081,105.9993146,20.99986421,52.99965729,31.99979308,40.99973489,74.99951504,42.99972196,20.99986421,21.99985774,1671.989189,101.9993405,102.999334,113.9992629,83.99945684,33.99978015,22.99985128,24.99983835,55.9996379,93.99939218,103.9993275,103.9993275,119.9992241,100.9993469,102.999334,88.99942451,37.99975429,47.99968963,34.99977369,45.99970256,104.9993211,65.99957323,48.99968316,28.99981248
13267950201,13267990200,64512,99999,99999,0,3,3867.980205,2472.64467,104.5972313,116.0309367,117.3013484,73.26040895,79.18899696,52.51035093,57.59199779,183.7862282,323.1080464,301.0875767,281.1844598,231.6384029,164.7300525,117.724819,85.96452611,22.86741089,37.26541034,15.66841116,24.1378226,33.45417519,19.90311688,21.1735286,8.46941144,1395.335535,110.1023487,106.2911136,108.4084664,61.82670351,35.14805748,21.59699917,14.82147002,45.3113512,106.7145841,81.72982039,127.0411716,93.16352584,88.50534955,85.54105554,71.98999724,30.48988118,34.7245869,16.09188174,30.91335176,37.68888091,37.26541034,27.52558718,22.44394032
13267950202,13267990200,99999,99999,99999,0,3,5266.018953,3366.354792,142.4027459,157.969038,159.698626,99.73957509,107.8109858,71.48963764,78.40798967,250.2137317,439.8918832,409.9123578,382.815479,315.3615467,224.2699116,160.2751554,117.0354552,31.13258413,50.73458155,21.33158542,32.86217214,45.54581753,27.09687878,28.82646679,11.53058672,1899.664161,149.8976273,144.7088633,147.59151,84.17328303,47.85193487,29.40299613,20.17852675,61.68863893,145.2853926,111.2701618,172.9588007,126.8364539,120.4946312,116.4589258,98.00998709,41.51011218,47.27540554,21.90811476,42.08664151,51.31111089,50.73458155,37.47440683,30.5560548
13267950300,13267990300,99999,99999,99999,0,1,5132,2988,134,136,177,99,53,45,73,238,374,306,320,249,197,151,111,38,47,29,46,68,42,27,28,2144,139,146,156,93,54,26,28,73,128,149,133,134,133,106,105,38,53,43,65,86,78,78,100
13267950400,13267990400,99999,99999,99999,0,1,4760,2424,172,177,211,134,77,50,39,116,163,173,199,206,139,146,101,33,49,31,48,64,46,33,17,2336,176,151,190,99,59,34,35,77,159,153,189,171,157,128,118,59,64,44,52,64,81,46,30
13279970600,13267990200,99999,47080,99999,0,1,0.000842225,0.000538401,2.27753E-05,2.52649E-05,2.55415E-05,1.59519E-05,1.72428E-05,1.14338E-05,1.25402E-05,4.00181E-05,7.03545E-05,6.55597E-05,6.12259E-05,5.04376E-05,3.58688E-05,2.56337E-05,1.87182E-05,4.97922E-06,8.11428E-06,3.41169E-06,5.25584E-06,7.28441E-06,4.33376E-06,4.61039E-06,1.84415E-06,0.000303824,2.3974E-05,2.31441E-05,2.36052E-05,1.34623E-05,7.65324E-06,4.70259E-06,3.22727E-06,9.86623E-06,2.32363E-05,1.77961E-05,2.76623E-05,2.02857E-05,1.92714E-05,1.8626E-05,1.56753E-05,6.63896E-06,7.56103E-06,3.50389E-06,6.73116E-06,8.20649E-06,8.11428E-06,5.9935E-06,4.88701E-06
13299950100,13299950100,99999,48180,99999,0,1,1603.558235,798.3368042,51.44162128,53.42726871,58.59041177,33.29775253,19.15807526,10.10916851,6.065501106,34.24945549,63.32589894,65.38720857,63.42787842,58.48843229,53.45029634,54.55003403,46.3640094,13.11231212,24.16989393,13.09915347,18.17347569,25.16436247,14.18902218,14.0541461,5.041425612,805.2214308,63.41143012,56.50607451,65.42339484,36.32392376,23.17542538,12.065209,7.069838636,34.20340024,56.423833,54.41515794,61.46525861,55.54121291,56.51923316,51.50083517,36.48840679,15.1604631,17.17900715,11.12337502,21.1930676,31.30223611,12.27245762,21.18648828,5.271701856
13299950200,13299950200,99999,48180,99999,0,1,6632,3840,173,185,224,131,72,80,87,270,441,375,390,331,254,251,160,41,49,33,64,85,58,42,44,2792,165,186,168,106,63,30,36,87,190,175,192,187,164,186,132,53,66,32,61,121,104,100,188
13299950300,13299950300,22080,48180,99999,0,1,2188,1030,58,60,84,42,29,15,12,30,66,51,73,66,69,71,75,14,35,28,35,47,38,26,6,1158,47,59,64,56,37,16,11,32,54,53,67,87,80,78,75,21,43,25,54,60,64,43,32
13299950400,13299950400,80956,48180,99999,1,1,2292,1065,93,74,104,60,34,26,22,35,57,65,72,66,55,68,48,16,28,17,22,41,25,25,12,1227,73,85,85,57,36,14,9,38,65,59,80,90,49,73,63,25,33,31,39,67,58,53,45
13299950500,13299950500,80956,48180,99999,1,1,5049,2285,145,156,185,104,65,29,22,60,113,141,151,139,173,153,119,47,66,41,75,122,90,60,29,2764,150,141,134,101,65,27,28,73,134,131,179,194,203,184,152,58,92,60,97,165,156,117,123
13299950600,13025980300,80956,48180,99999,1,1,5226.064765,2418.025408,158.0697404,173.0728899,190.0836884,99.05354261,48.03374534,25.01124845,19.00989863,57.0391446,152.0674907,147.0773893,148.0850383,191.0809888,205.0679406,202.0706402,124.0602917,49.01889739,56.02204696,40.0166477,66.02339677,102.0319456,93.01349814,50.01079851,23.00449938,2808.039357,171.0656909,152.0737898,149.0827886,105.0530927,84.02429665,36.01214832,22.01439801,89.03554509,176.0742398,156.0683906,189.0904375,213.0818887,216.0733399,193.0751396,151.0548924,49.01979727,93.02789615,56.02294683,81.02294683,123.0269963,129.0206971,94.00989863,80.00809888
13299950700,13299950700,80956,48180,99999,1,1,2030.623784,1018.30986,79.94581827,89.93904556,95.93498193,58.96004098,36.97494095,14.98984093,5.995936371,44.96952278,50.96545915,79.94581827,82.94378646,106.9275319,75.94852736,58.96004098,42.97087732,10.99255001,13.9905182,14.98984093,8.993904556,18.98713184,12.99119547,9.993227284,0.999322728,1012.313924,68.95326826,95.93498193,90.93836829,52.96410461,26.98171367,14.98984093,16.98848638,48.96681369,59.95936371,73.9498819,66.95462281,69.95259099,68.95326826,74.94920463,41.97155459,11.99187274,13.9905182,7.994581827,12.99119547,31.97832731,31.97832731,13.9905182,13.9905182
13299950800,13299950800,99999,48180,99999,0,1,6130.730847,2972.354829,244.0265695,273.0257274,286.028082,162.0183298,89.01160369,44.00504491,41.00521322,128.014462,194.0250572,230.0280838,195.0250572,199.0285895,205.0232065,173.0225347,128.017658,49.00622223,71.00672614,46.00487663,57.0067266,66.01160444,48.00840901,31.00285858,13.00218633,3158.376018,223.0245516,267.0294283,242.0319523,115.0156399,86.00874419,45.00437203,49.00554938,119.0107616,236.0262333,221.026402,231.0277474,215.0290936,214.0248883,195.0248889,165.0179932,43.00605421,80.00924902,60.00554902,70.00975398,75.01446375,97.01244449,63.0067264,47.00353091
13299950900,13299950700,99999,48180,99999,0,1,4346.680088,2110.352626,158.028768,153.0364533,167.0383571,109.0225352,69.01402585,30.00529376,30.99900152,86.01666798,149.010608,167.027393,149.0326316,170.0452411,138.0294161,134.0186343,105.0125115,37.00154971,40.00313605,29.00557149,39.99977621,69.00179823,50.00058991,17.00410435,12.99856128,2236.327462,146.0232731,175.0368008,190.0310478,93.02117652,52.00994939,26.00599067,33.00620227,64.02303867,156.0156517,157.0248464,165.0191888,173.0196914,148.0230862,148.0271852,107.0113881,36.00241449,55.00070746,33.00027809,57.99942176,86.00761886,74.0095303,40.00289292,21.00608111
13305970100,13305970100,99999,27700,99999,0,1,3769,2003,139,155,143,71,56,26,17,58,152,162,192,174,151,136,95,46,47,29,40,52,40,12,10,1766,123,127,133,74,42,16,15,54,142,137,135,111,137,133,80,32,46,18,53,54,47,29,28
13305970200,13305970200,99999,27700,99999,0,1,7473,3659,322,338,355,217,102,43,36,128,257,254,285,271,236,257,144,69,73,56,70,87,30,15,14,3814,260,289,317,194,109,54,52,154,266,262,321,306,260,224,209,66,93,56,75,108,53,45,41
13305970300,13305970300,42268,27700,99999,1,1,4474,2035,178,157,196,99,61,31,29,81,107,125,141,127,141,135,99,41,51,30,44,75,41,18,28,2439,145,171,176,136,65,36,34,95,157,131,180,161,165,165,125,47,58,32,77,88,80,65,50
13305970400,13229960100,99999,27700,99999,0,1,2860.000526,1429.000207,98.00003221,96.00005381,117.0000102,67.00003447,36.00000292,15.00000427,17.00000521,56.99996212,83.00005048,83.00003639,105.9999965,104.0000294,108.00002,106.9999547,83.00002794,27.00001276,47.99997759,28.99998834,35.99999728,51.99999357,28.00000478,19.00001179,13.00000051,1431.000318,85.00002043,107.0000224,97.0000261,66.99999784,33.00004095,18.00000287,13.99999253,48.00003395,88.00002749,100.9999773,96.00003972,109.9999928,99.00001296,89.00001387,92.00002092,31.00000056,44.00002079,22.99999114,32.00003766,46.00003019,39.00002688,42.9999865,29.00000243
13305970500,13305970500,42268,27700,99999,1,1,4797,3114,89,107,127,64,43,32,42,133,387,389,368,358,267,237,147,44,47,41,52,69,39,19,13,1683,107,121,125,93,58,20,17,46,91,108,129,120,104,99,73,19,53,31,41,83,71,44,30
13305970600,13127000401,99999,27700,99999,0,1,3192.002136,1576.001055,99.00007616,104.0000887,124.0000884,58.00005415,48.00002795,24.00000838,14.00001048,62.00003179,84.00006987,98.00007371,128.0000901,115.0000936,145.0000919,125.0000688,89.00005729,18.00001921,47.00002341,30.00001083,48.00002411,47.00001991,35.00001642,23.00000559,11.00000419,1616.001081,112.0000688,132.000088,109.0000824,71.00005031,38.00002655,14.00001258,7.000012926,49.00003319,119.0000671,99.00006882,123.0001045,123.000102,127.0000929,117.0000702,90.00006253,30.00001677,45.00002655,23.00001572,45.00001572,45.00002061,46.00002271,33.00001153,19.00000873
45013000100,45013000100,99999,25940,99999,0,1,4116,1974,133,200,196,116,65,35,14,77,103,97,151,140,148,120,64,29,70,29,44,61,31,37,14,2142,121,150,208,128,49,34,19,71,119,133,138,169,166,132,86,56,53,42,45,83,63,43,34
45013000200,45013000300,99999,25940,99999,0,4,5054.422463,2417.238449,217.7833035,243.5167022,236.604924,145.049565,79.19494784,48.47962789,56.43433302,131.3541043,158.6546181,146.2210781,160.0381087,194.0621925,151.0206199,146.0267276,74.9882983,28.24408447,46.73216975,22.38643629,31.17151205,41.85510503,25.30924958,15.57369704,16.53704392,2637.184014,216.9613291,240.5073256,255.9889129,139.1847374,98.69441258,59.73138367,41.33469122,110.0415067,180.6745701,162.7873508,216.2222917,230.7139833,170.3654391,127.5210715,124.5865069,29.20135702,45.75577267,27.24724074,35.04462202,51.60422207,39.90434558,18.49900705,14.61193448
45013000300,45013000200,40525,25940,99999,0,4,5632.112111,2839.552352,544.9140956,408.9355323,249.9605943,63.98991215,27.99558656,31.99495607,36.99416796,207.9672145,431.931907,327.9482998,290.9541318,102.9837649,50.99196124,22.99637468,13.99779328,5.999054264,3.999369509,2.999527132,2.999527132,3.999369509,4.999211887,0,0,2792.55976,525.9170905,377.9404186,242.9616977,83.98675969,43.9930646,39.99369509,46.99259173,199.9684755,404.9361628,371.9413644,228.9639044,103.9836072,47.99243411,26.99574419,17.99716279,3.999369509,2.999527132,1.999684755,3.999369509,10.99826615,0.999842377,1.999684755,0.999842377
